!-------------------------------------------------------------------
! Pressure drop file for Pipe segment 1
!-------------------------------------------------------------------
! The following correlations are supported:
!
! ALIAS     FULL NAME
! -----     ---------
!
! BB73      Beggs and Brill. 1973. "A Study of Two-Phase Flow in Inclined Pipes"
! TABLE     3D interpolation of a pressure drop table
!
!-------------------------------------------------------------------

CORRELATION TABLE 

!qg		qo	qw	dp
!1000m³/d	m³/d	m³/d	kgf/cm²
680	2100	1950	49.03160041
680	2100	2025	49.41896024
680	2100	2100	49.82670744
680	2100	2175	50.39755352
680	2100	2250	50.93781855
680	2175	75	35.01529052
680	2175	150	35.61671764
680	2175	225	36.25891947
680	2175	300	36.86034659
680	2175	375	37.4617737
680	2175	450	38.06320082
680	2175	525	38.87869521
680	2175	600	39.40876656
680	2175	675	40
680	2175	750	40.3567788
680	2175	825	41.17227319
680	2175	900	41.47808359
680	2175	975	42.04892966
680	2175	1050	42.61977574
680	2175	1125	43.18042813
680	2175	1200	43.74108053
680	2175	1275	44.30173293
680	2175	1350	44.86238532
680	2175	1425	45.41284404
680	2175	1500	45.97349643
680	2175	1575	46.53414883
680	2175	1650	47.29867482
680	2175	1725	47.82874618
680	2175	1800	48.38939857
680	2175	1875	48.95005097
680	2175	1950	49.14373089
680	2175	2025	49.93883792
680	2175	2100	50.3058104
680	2175	2175	50.84607543
680	2175	2250	51.37614679
680	2250	75	35.54536188
680	2250	150	36.15698267
680	2250	225	36.75840979
680	2250	300	37.3598369
680	2250	375	37.96126402
680	2250	450	38.70540265
680	2250	525	39.30682977
680	2250	600	39.8980632
680	2250	675	40.49949032
680	2250	750	41.07033639
680	2250	825	41.38634047
680	2250	900	41.95718654
680	2250	975	42.51783894
680	2250	1050	43.08868502
680	2250	1125	43.64933741
680	2250	1200	44.20998981
680	2250	1275	44.7706422
680	2250	1350	45.32110092
680	2250	1425	45.88175331
680	2250	1500	46.44240571
680	2250	1575	47.21712538
680	2250	1650	47.75739042
680	2250	1725	48.15494393
680	2250	1800	48.85830785
680	2250	1875	49.23547401
680	2250	1950	49.73496432
680	2250	2025	50.21406728
680	2250	2100	50.75433231
680	2250	2175	51.28440367
680	2250	2250	51.81447503
720	75	75	13.38430173
720	75	150	13.47604485
720	75	225	13.55759429
720	75	300	13.62895005
720	75	375	13.70030581
720	75	450	13.77166157
720	75	525	13.63914373
720	75	600	18.96024465
720	75	675	19.23547401
720	75	750	25.05606524
720	75	825	27.6656473
720	75	900	28.37920489
720	75	975	29.03160041
720	75	1050	29.6941896
720	75	1125	30.42813456
720	75	1200	30.90723751
720	75	1275	31.59021407
720	75	1350	32.27319062
720	75	1425	32.97655454
720	75	1500	33.59836901
720	75	1575	34.25076453
720	75	1650	35.127421
720	75	1725	35.56574924
720	75	1800	36.45259939
720	75	1875	36.80937819
720	75	1950	37.43119266
720	75	2025	38.04281346
720	75	2100	38.64424057
720	75	2175	39.25586137
720	75	2250	39.85728848
720	150	75	13.99592253
720	150	150	14.07747197
720	150	225	14.15902141
720	150	300	14.24057085
720	150	375	14.30173293
720	150	450	14.37308869
720	150	525	18.1243629
720	150	600	19.55147808
720	150	675	24.75025484
720	150	750	25.4332314
720	150	825	28.21610601
720	150	900	28.93985729
720	150	975	29.58205912
720	150	1050	30.31600408
720	150	1125	30.95820591
720	150	1200	31.46788991
720	150	1275	32.09989806
720	150	1350	32.77268094
720	150	1425	33.66972477
720	150	1500	34.31192661
720	150	1575	34.74006116
720	150	1650	35.42303772
720	150	1725	36.03465851
720	150	1800	36.91131498
720	150	1875	37.2579001
720	150	1950	37.87971458
720	150	2025	38.48114169
720	150	2100	39.08256881
720	150	2175	39.6941896
720	150	2250	40.28542304
720	225	75	14.58715596
720	225	150	14.67889908
720	225	225	14.76044852
720	225	300	14.83180428
720	225	375	14.90316004
720	225	450	14.93374108
720	225	525	19.41896024
720	225	600	23.63914373
720	225	675	20.49949032
720	225	750	26.08562691
720	225	825	28.75637105
720	225	900	29.52089704
720	225	975	30.2038736
720	225	1050	30.75433231
720	225	1125	31.37614679
720	225	1200	32.1814475
720	225	1275	32.81345566
720	225	1350	33.51681957
720	225	1425	34.15902141
720	225	1500	34.80122324
720	225	1575	35.25993884
720	225	1650	35.85117227
720	225	1725	36.48318043
720	225	1800	37.29867482
720	225	1875	37.70642202
720	225	1950	38.31804281
720	225	2025	38.90927625
720	225	2100	39.51070336
720	225	2175	40.11213048
720	225	2250	41.02956167
720	300	75	14.8216106
720	300	150	14.91335372
720	300	225	14.99490316
720	300	300	15.0764526
720	300	375	15.14780836
720	300	450	14.9745158
720	300	525	20.21406728
720	300	600	20.69317023
720	300	675	25.84097859
720	300	750	26.55453619
720	300	825	29.27624873
720	300	900	30.04077472
720	300	975	30.509684
720	300	1050	31.32517839
720	300	1125	31.94699286
720	300	1200	32.4872579
720	300	1275	33.35372069
720	300	1350	33.96534149
720	300	1425	34.64831804
720	300	1500	35.0764526
720	300	1575	35.71865443
720	300	1650	36.30988787
720	300	1725	36.93170234
720	300	1800	37.74719674
720	300	1875	38.14475025
720	300	1950	38.73598369
720	300	2025	39.32721713
720	300	2100	39.92864424
720	300	2175	40.51987768
720	300	2250	41.43730887
720	375	75	15.36187564
720	375	150	15.45361876
720	375	225	15.5351682
720	375	300	15.60652396
720	375	375	15.67787971
720	375	450	16.01427115
720	375	525	20.59123344
720	375	600	21.31498471
720	375	675	26.37104995
720	375	750	27.28848114
720	375	825	29.61264016
720	375	900	30.55045872
720	375	975	30.97859327
720	375	1050	31.83486239
720	375	1125	32.4872579
720	375	1200	32.9459735
720	375	1275	33.59836901
720	375	1350	34.30173293
720	375	1425	34.91335372
720	375	1500	35.54536188
720	375	1575	36.16717635
720	375	1650	36.74821611
720	375	1725	37.64525994
720	375	1800	37.96126402
720	375	1875	38.56269113
720	375	1950	39.15392457
720	375	2025	39.745158
720	375	2100	40.32619776
720	375	2175	40.91743119
720	375	2250	41.51885831
720	450	75	15.89194699
720	450	150	15.98369011
720	450	225	16.06523955
720	450	300	16.13659531
720	450	375	16.20795107
720	450	450	16.33027523
720	450	525	21.13149847
720	450	600	21.88583078
720	450	675	27.09480122
720	450	750	27.73700306
720	450	825	30.21406728
720	450	900	31.03975535
720	450	975	31.64118247
720	450	1050	32.35474006
720	450	1125	32.78287462
720	450	1200	33.42507645
720	450	1275	34.10805301
720	450	1350	34.7706422
720	450	1425	35.37206932
720	450	1500	35.99388379
720	450	1575	36.60550459
720	450	1650	37.18654434
720	450	1725	38.0733945
720	450	1800	38.37920489
720	450	1875	38.97043833
720	450	1950	39.56167176
720	450	2025	40.3567788
720	450	2100	40.73394495
720	450	2175	41.41692151
720	450	2250	41.90621814
720	525	75	16.41182467
720	525	150	16.50356779
720	525	225	16.57492355
720	525	300	16.65647299
720	525	375	16.72782875
720	525	450	16.79918451
720	525	525	21.66156983
720	525	600	22.1814475
720	525	675	27.43119266
720	525	750	28.29765545
720	525	825	30.79510703
720	525	900	31.28440367
720	525	975	31.9266055
720	525	1050	32.8440367
720	525	1125	33.46585117
720	525	1200	33.93476045
720	525	1275	34.5667686
720	525	1350	35.18858308
720	525	1425	35.81039755
720	525	1500	36.42201835
720	525	1575	36.99286442
720	525	1650	37.60448522
720	525	1725	38.40978593
720	525	1800	38.78695209
720	525	1875	39.36799185
720	525	1950	40.16309888
720	525	2025	40.74413863
720	525	2100	41.32517839
720	525	2175	41.79408767
720	525	2250	42.27319062
720	600	75	16.92150866
720	600	150	17.01325178
720	600	225	17.08460754
720	600	300	17.16615698
720	600	375	17.23751274
720	600	450	17.23751274
720	600	525	22.1814475
720	600	600	22.70132518
720	600	675	28.0733945
720	600	750	28.84811417
720	600	825	31.36595311
720	600	900	31.83486239
720	600	975	32.54841998
720	600	1050	33.31294597
720	600	1125	33.73088685
720	600	1200	34.39347604
720	600	1275	35.03567788
720	600	1350	35.62691131
720	600	1425	36.22833843
720	600	1500	36.83995923
720	600	1575	37.63506626
720	600	1650	38.29765545
720	600	1725	38.59327217
720	600	1800	39.17431193
720	600	1875	39.75535168
720	600	1950	40.55045872
720	600	2025	41.12130479
720	600	2100	41.69215087
720	600	2175	42.05912334
720	600	2250	42.62996942
720	675	75	17.42099898
720	675	150	17.5127421
720	675	225	17.58409786
720	675	300	17.65545362
720	675	375	17.73700306
720	675	450	18.01223242
720	675	525	22.6911315
720	675	600	23.38430173
720	675	675	28.61365953
720	675	750	29.18450561
720	675	825	31.70234455
720	675	900	32.36493374
720	675	975	32.92558614
720	675	1050	33.62895005
720	675	1125	34.18960245
720	675	1200	35.01529052
720	675	1275	35.46381244
720	675	1350	36.05504587
720	675	1425	36.65647299
720	675	1500	37.24770642
720	675	1575	37.8185525
720	675	1650	38.69520897
720	675	1725	38.98063201
720	675	1800	39.56167176
720	675	1875	40.34658512
720	675	1950	40.91743119
720	675	2025	41.48827727
720	675	2100	41.94699286
720	675	2175	42.41590214
720	675	2250	42.96636086
720	750	75	24.26095821
720	750	150	26.26911315
720	750	225	27.22731906
720	750	300	27.7166157
720	750	375	28.51172273
720	750	450	29.40876656
720	750	525	30.11213048
720	750	600	30.81549439
720	750	675	31.28440367
720	750	750	31.98776758
720	750	825	32.66055046
720	750	900	33.28236493
720	750	975	33.87359837
720	750	1050	34.7706422
720	750	1125	35.21916412
720	750	1200	35.85117227
720	750	1275	36.47298675
720	750	1350	37.09480122
720	750	1425	37.7166157
720	750	1500	38.32823649
720	750	1575	38.95005097
720	750	1650	39.56167176
720	750	1725	40.43832824
720	750	1800	41.03975535
720	750	1875	41.58002039
720	750	1950	42.17125382
720	750	2025	42.76248726
720	750	2100	43.35372069
720	750	2175	43.93476045
720	750	2250	44.50560652
720	825	75	26.15698267
720	825	150	26.9011213
720	825	225	27.60448522
720	825	300	28.55249745
720	825	375	29.29663609
720	825	450	30
720	825	525	30.66258919
720	825	600	31.40672783
720	825	675	31.8756371
720	825	750	32.54841998
720	825	825	33.19062181
720	825	900	33.77166157
720	825	975	34.47502548
720	825	1050	35.11722732
720	825	1125	35.74923547
720	825	1200	36.37104995
720	825	1275	36.99286442
720	825	1350	37.6146789
720	825	1425	38.22629969
720	825	1500	38.84811417
720	825	1575	39.46992864
720	825	1650	40.33639144
720	825	1725	40.93781855
720	825	1800	41.48827727
720	825	1875	42.0795107
720	825	1950	42.67074414
720	825	2025	43.25178389
720	825	2100	43.83282365
720	825	2175	44.4138634
720	825	2250	44.98470948
720	900	75	26.99286442
720	900	150	27.57390418
720	900	225	28.44036697
720	900	300	29.17431193
720	900	375	29.87767584
720	900	450	30.5606524
720	900	525	31.31498471
720	900	600	31.76350663
720	900	675	32.44648318
720	900	750	33.07849134
720	900	825	33.65953109
720	900	900	34.37308869
720	900	975	35.01529052
720	900	1050	35.64729867
720	900	1125	36.26911315
720	900	1200	36.89092762
720	900	1275	37.52293578
720	900	1350	38.1243629
720	900	1425	38.75637105
720	900	1500	39.36799185
720	900	1575	40.23445464
720	900	1650	40.83588175
720	900	1725	41.38634047
720	900	1800	41.9775739
720	900	1875	42.56880734
720	900	1950	43.16004077
720	900	2025	43.74108053
720	900	2100	44.31192661
720	900	2175	44.89296636
720	900	2250	45.46381244
720	975	75	27.54332314
720	975	150	28.32823649
720	975	225	29.07237513
720	975	300	29.77573904
720	975	375	30.21406728
720	975	450	31.17227319
720	975	525	31.84505607
720	975	600	32.3343527
720	975	675	32.97655454
720	975	750	33.55759429
720	975	825	34.27115189
720	975	900	34.91335372
720	975	975	35.54536188
720	975	1050	36.16717635
720	975	1125	36.78899083
720	975	1200	37.4108053
720	975	1275	38.03261978
720	975	1350	38.65443425
720	975	1425	39.26605505
720	975	1500	40.13251784
720	975	1575	40.74413863
720	975	1650	41.33537207
720	975	1725	41.88583078
720	975	1800	42.47706422
720	975	1875	43.05810398
720	975	1950	43.63914373
720	975	2025	44.22018349
720	975	2100	44.79102956
720	975	2175	45.37206932
720	975	2250	45.93272171
720	1050	75	28.06320082
720	1050	150	28.97043833
720	1050	225	29.68399592
720	1050	300	30.37716616
720	1050	375	31.09072375
720	1050	450	31.53924567
720	1050	525	32.19164118
720	1050	600	32.86442406
720	1050	675	33.45565749
720	1050	750	34.15902141
720	1050	825	34.80122324
720	1050	900	35.44342508
720	1050	975	36.06523955
720	1050	1050	36.68705403
720	1050	1125	37.3088685
720	1050	1200	37.93068298
720	1050	1275	38.55249745
720	1050	1350	39.16411825
720	1050	1425	40.04077472
720	1050	1500	40.64220183
720	1050	1575	41.24362895
720	1050	1650	41.78389399
720	1050	1725	42.37512742
720	1050	1800	42.96636086
720	1050	1875	43.54740061
720	1050	1950	44.12844037
720	1050	2025	44.69928644
720	1050	2100	45.27013252
720	1050	2175	45.84097859
720	1050	2250	46.20795107
720	1125	75	28.79714577
720	1125	150	29.31702345
720	1125	225	30.26503568
720	1125	300	30.70336391
720	1125	375	31.42711519
720	1125	450	32.08970438
720	1125	525	32.76248726
720	1125	600	33.34352701
720	1125	675	34.05708461
720	1125	750	34.69928644
720	1125	825	35.3312946
720	1125	900	35.96330275
720	1125	975	36.58511723
720	1125	1050	37.21712538
720	1125	1125	37.82874618
720	1125	1200	38.45056065
720	1125	1275	39.07237513
720	1125	1350	39.66360856
720	1125	1425	40.54026504
720	1125	1500	41.14169215
720	1125	1575	41.73292559
720	1125	1650	42.2833843
720	1125	1725	42.86442406
720	1125	1800	43.44546381
720	1125	1875	44.02650357
720	1125	1950	44.60754332
720	1125	2025	45.1783894
720	1125	2100	45.74923547
720	1125	2175	46.10601427
720	1125	2250	46.68705403
720	1200	75	29.21508665
720	1200	150	29.91845056
720	1200	225	30.84607543
720	1200	300	31.31498471
720	1200	375	31.9775739
720	1200	450	32.65035678
720	1200	525	33.24159021
720	1200	600	33.95514781
720	1200	675	34.59734964
720	1200	750	35.2293578
720	1200	825	35.86136595
720	1200	900	36.48318043
720	1200	975	37.11518858
720	1200	1050	37.72680938
720	1200	1125	38.35881753
720	1200	1200	38.97043833
720	1200	1275	39.57186544
720	1200	1350	40.44852192
720	1200	1425	41.03975535
720	1200	1500	41.64118247
720	1200	1575	42.1814475
720	1200	1650	42.77268094
720	1200	1725	43.35372069
720	1200	1800	43.93476045
720	1200	1875	44.50560652
720	1200	1950	45.08664628
720	1200	2025	45.64729867
720	1200	2100	46.21814475
720	1200	2175	46.59531091
720	1200	2250	47.14576962
720	1275	75	30.12232416
720	1275	150	30.76452599
720	1275	225	31.42711519
720	1275	300	31.8756371
720	1275	375	32.54841998
720	1275	450	33.13965341
720	1275	525	33.84301733
720	1275	600	34.49541284
720	1275	675	35.127421
720	1275	750	35.75942915
720	1275	825	36.39143731
720	1275	900	37.01325178
720	1275	975	37.62487258
720	1275	1050	38.25688073
720	1275	1125	38.86850153
720	1275	1200	39.46992864
720	1275	1275	40.34658512
720	1275	1350	40.94801223
720	1275	1425	41.53924567
720	1275	1500	42.08970438
720	1275	1575	42.67074414
720	1275	1650	43.26197757
720	1275	1725	43.83282365
720	1275	1800	44.4138634
720	1275	1875	44.98470948
720	1275	1950	45.55555556
720	1275	2025	46.12640163
720	1275	2100	46.49337411
720	1275	2175	47.08460754
720	1275	2250	47.6146789
720	1350	75	30.37716616
720	1350	150	31.12130479
720	1350	225	31.77370031
720	1350	300	32.37512742
720	1350	375	33.08868502
720	1350	450	33.74108053
720	1350	525	34.39347604
720	1350	600	35.0254842
720	1350	675	35.65749235
720	1350	750	36.28950051
720	1350	825	36.91131498
720	1350	900	37.53312946
720	1350	975	38.16513761
720	1350	1050	38.76656473
720	1350	1125	39.36799185
720	1350	1200	39.96941896
720	1350	1275	40.84607543
720	1350	1350	41.44750255
720	1350	1425	42.03873598
720	1350	1500	42.57900102
720	1350	1575	43.16004077
720	1350	1650	43.74108053
720	1350	1725	44.32212029
720	1350	1800	44.89296636
720	1350	1875	45.27013252
720	1350	1950	45.84097859
720	1350	2025	46.39143731
720	1350	2100	46.98267074
720	1350	2175	47.7675841
720	1350	2250	48.52191641
720	1425	75	31.18246687
720	1425	150	31.66156983
720	1425	225	32.26299694
720	1425	300	32.98674822
720	1425	375	33.63914373
720	1425	450	34.28134557
720	1425	525	34.91335372
720	1425	600	35.55555556
720	1425	675	36.18756371
720	1425	750	36.80937819
720	1425	825	37.43119266
720	1425	900	38.06320082
720	1425	975	38.67482161
720	1425	1050	39.27624873
720	1425	1125	39.87767584
720	1425	1200	40.74413863
720	1425	1275	41.34556575
720	1425	1350	41.93679918
720	1425	1425	42.47706422
720	1425	1500	43.06829766
720	1425	1575	43.64933741
720	1425	1650	44.22018349
720	1425	1725	44.59734964
720	1425	1800	45.16819572
720	1425	1875	45.74923547
720	1425	1950	46.30988787
720	1425	2025	46.88073394
720	1425	2100	47.48216106
720	1425	2175	48.09378186
720	1425	2250	48.81753313
720	1500	75	31.78389399
720	1500	150	32.16106014
720	1500	225	32.87461774
720	1500	300	33.52701325
720	1500	375	34.17940877
720	1500	450	34.81141692
720	1500	525	35.45361876
720	1500	600	36.08562691
720	1500	675	36.70744139
720	1500	750	37.33944954
720	1500	825	37.96126402
720	1500	900	38.57288481
720	1500	975	39.17431193
720	1500	1050	39.77573904
720	1500	1125	40.37716616
720	1500	1200	41.24362895
720	1500	1275	41.84505607
720	1500	1350	42.42609582
720	1500	1425	42.96636086
720	1500	1500	43.54740061
720	1500	1575	43.93476045
720	1500	1650	44.50560652
720	1500	1725	45.0764526
720	1500	1800	45.64729867
720	1500	1875	46.21814475
720	1500	1950	46.77879715
720	1500	2025	47.62487258
720	1500	2100	48.17533129
720	1500	2175	48.41997961
720	1500	2250	49.24566769
720	1575	75	32.04892966
720	1575	150	32.77268094
720	1575	225	33.42507645
720	1575	300	34.06727829
720	1575	375	34.70948012
720	1575	450	35.34148828
720	1575	525	35.98369011
720	1575	600	36.60550459
720	1575	675	37.23751274
720	1575	750	37.85932722
720	1575	825	38.47094801
720	1575	900	39.07237513
720	1575	975	39.67380224
720	1575	1050	40.27522936
720	1575	1125	41.15188583
720	1575	1200	41.74311927
720	1575	1275	42.3343527
720	1575	1350	42.87461774
720	1575	1425	43.45565749
720	1575	1500	43.83282365
720	1575	1575	44.4138634
720	1575	1650	44.98470948
720	1575	1725	45.55555556
720	1575	1800	46.12640163
720	1575	1875	46.68705403
